"";"Value";"Duration";"Start";"End";"mean_x";"mean_y";"POGsdSacAmp";"RMS";"Order";"Trial";"image";"onset_time";"PP";"AGE";"fix";"x";"y";"SIZE";"DFC";"SAL";"SK";"FIX";"NFIX";"FDUR";"FIXO";"second";"di_obj_cen"
"26371";"f";162;5237;5398;222.276234567901;448.350694444444;0.148821128967086;0.0364366856579284;7;15;1383;1182;"PP43";6.29;"bed";186.3614582;507.3461209;0.158247916666667;297.71436046632;0.271419942384537;4;1;3;504;6;TRUE;69.0675864948909
"26373";"f";136;5507;5642;212.867647058824;434.619140625;0.354484811858018;0.0393077553806467;8;15;1383;1182;"PP43";6.29;"bed";186.3614582;507.3461209;0.158247916666667;297.71436046632;0.271419942384537;4;1;3;504;6;FALSE;77.4066644917599
"26375";"f";116;5661;5776;264.762931034482;437.786233836207;0.219651810806359;0.0336475634134789;9;15;1383;1182;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26377";"f";470;6031;6500;420.789893617021;428.412566489362;0.214598652717703;0.0338558604157093;10;15;1383;1182;"PP43";6.29;"kussen";337.6752502;356.5255912;0.0326854166666667;84.139865098515;0.189097589322536;3;1;2;742;5;TRUE;109.889859252762
"26379";"f";152;6547;6698;619.564144736842;432.568359375;0.310598738535005;0.0453045913748076;11;15;1383;1182;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26381";"f";298;6725;7022;616.644295302013;439.901426174497;0.146886325907332;0.0343645734053464;12;15;1383;1182;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26383";"f";128;7049;7176;687.763671875;334.707641601562;0.169824480623433;0.0430883159208902;13;15;1383;1182;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26385";"f";590;7321;7910;299.911016949152;302.979343220339;0.240780428442374;0.0317541901814571;14;15;1383;1182;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26387";"f";404;7935;8338;199.913366336634;290.346534653466;0.277274678196531;0.0339184941298406;15;15;1383;1182;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26391";"f";616;8555;9170;201.006493506494;256.107954545455;0.270968991240662;0.0362159228349148;16;15;1383;1182;"PP43";6.29;"vaas met bloemen";157.0178304;236.8851232;0.01530625;251.045458863927;0.553778844871282;2;1;1;616;16;FALSE;48.0054135158983
"26398";"f";386;1475;1860;207.729922279793;317.647951748705;0.150793437897534;0.031438589065662;1;16;1673;648;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26400";"f";384;1913;2296;277.233072916667;221.517944335938;0.128855440948904;0.0274101072161885;2;16;1673;648;"PP43";6.29;"lamp";260.1061777;143.9943484;0.0641416666666667;209.542465446037;0.441208948665533;2;1;2;384;2;FALSE;79.3929371329794
"26402";"f";676;2349;3024;108.629807692307;425.140994822485;0.309204182165529;0.0302869784564113;3;16;1673;648;"PP43";6.29;"ventilator";79.96602364;455.988269;0.023975;356.025400923271;0.476673310505784;1;1;2;676;3;FALSE;42.1089876437336
"26404";"f";516;3075;3590;319.016472868217;370.907521802326;0.144032540250789;0.0284403405405288;4;16;1673;648;"PP43";6.29;"tekenmap";411.6956851;410.7342397;0.110179166666667;111.350172373827;0.50751355940372;1;1;2;516;4;FALSE;100.874198080604
"26406";"f";320;3645;3964;535.03125;315.9521484375;0.0868908152234885;0.0324057100791979;5;16;1673;648;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"26408";"f";570;4027;4596;290.567982456141;223.735608552632;0.223771057505363;0.0277865870867397;6;16;1673;648;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26410";"f";426;4647;5072;529.181338028169;152.629841549296;0.166622445779484;0.0259562768494505;7;16;1673;648;"PP43";6.29;"poster";650.1436092;138.1868048;0.175316666666667;297.918336707598;0.493280306419146;2;1;1;426;7;FALSE;121.821477406856
"26412";"f";440;5135;5574;154.153409090909;363.883167613637;0.229210291150759;0.0314484784956897;8;16;1673;648;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26414";"f";452;5633;6084;362.311946902655;357.115943030974;0.116615372013748;0.0359644861427391;9;16;1673;648;"PP43";6.29;"tekenmap";411.6956851;410.7342397;0.110179166666667;111.350172373827;0.50751355940372;1;1;2;516;4;TRUE;72.8949609783258
"26416";"f";588;6129;6716;125.142431972789;399.607382015306;0.146122599536812;0.031479700420457;10;16;1673;648;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26418";"f";498;6745;7242;75.0727911646588;382.485410391566;0.235110620780621;0.0282904931180898;11;16;1673;648;"PP43";6.29;"ventilator";79.96602364;455.988269;0.023975;356.025400923271;0.476673310505784;1;1;2;676;3;TRUE;73.6655546892112
"26420";"f";262;7343;7604;444.499045801527;215.38346851145;0.113215995338311;0.0296993446824872;12;16;1673;648;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26422";"f";594;7675;8268;271.222643097643;211.576704545455;0.203898036903951;0.0288341796642761;13;16;1673;648;"PP43";6.29;"lamp";260.1061777;143.9943484;0.0641416666666667;209.542465446037;0.441208948665533;2;1;2;384;2;TRUE;68.4905151470483
"26424";"f";358;8291;8648;329.287709497207;214.52186627095;0.105773321524641;0.0312965915419561;14;16;1673;648;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26427";"f";280;875;1154;415.915178571429;445.869140625;0.122054012484426;0.0361660832349946;1;17;1049;254;"PP43";6.29;"(pasta)tang";399.489643;408.4120758;0.00472708333333333;108.413277067221;0.537496760818865;1;1;1;280;1;FALSE;40.9002435703325
"26429";"f";278;1181;1458;479.545863309353;401.413556654676;0.175096449021195;0.0505942982466768;2;17;1049;254;"PP43";6.29;"undefined";654.2021498;433.754855;0.0230645833333333;287.243962836694;0.0821582784738444;NA;0;NA;NA;NA;FALSE;177.625386669148
"26431";"f";878;1471;2348;488.083712984054;375.799491030752;0.237268336497532;0.0363025540067527;3;17;1049;254;"PP43";6.29;"schaar";497.49137;392.1089536;0.0038625;134.121685653033;0.606683533628505;2;1;1;878;3;FALSE;18.8282388934117
"26433";"f";234;2391;2624;378.605769230769;229.432091346154;0.242704099835921;0.0338261572354349;4;17;1049;254;"PP43";6.29;"undefined";654.2021498;433.754855;0.0230645833333333;287.243962836694;0.0821582784738444;NA;0;NA;NA;NA;TRUE;343.076021794012
"26435";"f";586;2647;3232;453.939846416383;216.540902303754;0.228576311906712;0.0347475945011243;5;17;1049;254;"PP43";6.29;"pot met koekjes";496.3405964;168.9082363;0.0334645833333333;162.685466529421;0.508647217443293;1;1;3;586;5;FALSE;63.770639559271
"26437";"f";206;3299;3504;306.140776699029;459.813030946602;0.117499728906815;0.0311314314743541;6;17;1049;254;"PP43";6.29;"krijtbord";246.8708097;508.1627127;0.0620854166666667;258.418776142204;0.797236090007959;3;1;1;206;6;FALSE;76.4893503287935
"26439";"f";236;3545;3780;319.888771186441;336.338056144068;0.111809785236333;0.0322473803120895;7;17;1049;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26441";"f";370;3817;4186;460.253378378378;307.693201013514;0.136108151455249;0.0308306326336735;8;17;1049;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"26443";"f";630;4207;4836;493.099206349206;357.018229166667;0.447499356785453;0.0340297713064255;9;17;1049;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26445";"f";256;4871;5126;461.669921875;246.263122558594;0.180888511920498;0.0307754140271081;10;17;1049;254;"PP43";6.29;"pot met koekjes";496.3405964;168.9082363;0.0334645833333333;162.685466529421;0.508647217443293;1;1;3;586;5;TRUE;84.7692992780904
"26447";"f";760;5141;5900;452.904605263158;214.946546052632;0.271847947789704;0.0336013481369319;11;17;1049;254;"PP43";6.29;"pot met koekjes";496.3405964;168.9082363;0.0334645833333333;162.685466529421;0.508647217443293;1;1;3;586;5;FALSE;63.2946387217674
"26450";"f";262;6897;7158;441.579198473283;376.149510973283;0.267255457312884;0.036241636715476;12;17;1049;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26452";"f";402;7179;7580;543.538557213931;363.998367537313;0.276930344474647;0.0332056061940134;13;17;1049;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26454";"f";354;7611;7964;661.2959039548;359.921212923729;0.34745341416476;0.0376554753373554;14;17;1049;254;"PP43";6.29;"theedoek";673.0955201;362.3213182;0.00809166666666667;280.11624336126;0.194495690306971;3;1;1;354;14;FALSE;12.0412394092656
"26456";"f";162;8093;8254;296.774691358024;391.478587962963;0.205022803442577;0.0332576004785448;15;17;1049;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26459";"f";416;737;1152;548.798076923077;344.288987379807;0.448946485115085;0.0369788560179848;1;18;1416;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26461";"f";642;1185;1826;721.654984423675;416.314982476635;0.248931395840226;0.0339548850662144;2;18;1416;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"26463";"f";510;1873;2382;595.335784313726;267.13924632353;0.160884523471704;0.03461586210943;3;18;1416;254;"PP43";6.29;"deegroller";548.7535025;277.0068156;0.0110041666666667;150.520068506882;0.42289187886875;1;1;1;510;3;FALSE;47.6159416834247
"26465";"f";652;2411;3062;727.678297546012;328.687571894172;0.160974226097255;0.0291515533087143;4;18;1416;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26467";"f";210;3099;3308;637.535714285712;254.503348214286;0.229682032109206;0.0452536838263034;5;18;1416;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26469";"f";500;3343;3842;598.0025;150.73359375;0.204355017782291;0.0308978549669364;6;18;1416;254;"PP43";6.29;"theepot";618.8297517;153.5234798;0.026175;263.328371413559;0.467165832124417;2;1;2;500;6;FALSE;21.0132786006168
"26473";"f";484;5325;5808;596.980888429752;144.426330061983;0.201386863296965;0.0318571358468135;8;18;1416;254;"PP43";6.29;"theepot";618.8297517;153.5234798;0.026175;263.328371413559;0.467165832124417;2;1;2;500;6;FALSE;23.6670859963345
"26475";"f";430;5829;6258;517.802325581396;141.979469476744;0.154688232429497;0.0292229666214107;9;18;1416;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26477";"f";770;6277;7046;455.659090909091;116.896814123377;0.261880272541412;0.029305247884948;10;18;1416;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26480";"f";158;7249;7406;144.193037974684;338.597705696203;0.16476776089077;0.0359833109261214;11;18;1416;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26482";"f";592;7445;8036;302.837837837838;261.991263724662;0.201086355397785;0.0292356247913685;12;18;1416;254;"PP43";6.29;"brood";278.7803552;275.6518666;0.0114958333333333;123.640745243338;0.686743393009378;4;1;1;592;11;FALSE;27.6654033367954
"26484";"f";166;8089;8254;648.862951807231;326.16952183735;0.370071553956846;0.0496314124423785;13;18;1416;254;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26492";"f";454;1481;1934;599.980726872247;352.071000825991;0.230471732294992;0.0442420073068888;1;19;1638;948;"PP43";6.29;"bijzettafeltje";458.8258651;498.958077;0.0714604166666667;207.47240496505;0.432880141272481;3;0;NA;NA;NA;FALSE;203.716735073217
"26494";"f";318;1987;2304;403.168238993711;307.392393867925;0.210059099013764;0.0338460286480436;2;19;1638;948;"PP43";6.29;"bank";319.2538244;318.2683249;0.23519375;82.7869347472864;0.621138609562514;3;1;2;318;2;FALSE;84.6162800672519
"26496";"f";434;2357;2790;214.040898617511;222.081113191245;0.174500000469841;0.0314826717885807;3;19;1638;948;"PP43";6.29;"bank";319.2538244;318.2683249;0.23519375;82.7869347472864;0.621138609562514;3;1;2;318;2;TRUE;142.554338580123
"26498";"f";220;2853;3072;452.755681818182;64.9378551136365;0.100844730162263;0.0276062965610516;4;19;1638;948;"PP43";6.29;"plant";394.2764429;81.68643397;0.0394520833333333;218.388580791669;0.526643476820506;3;1;2;220;4;FALSE;60.8303894296068
"26500";"f";376;3095;3470;366.313164893617;50.0103889627659;0.111660103730293;0.0289462208685986;5;19;1638;948;"PP43";6.29;"plant";394.2764429;81.68643397;0.0394520833333333;218.388580791669;0.526643476820506;3;1;2;220;4;TRUE;42.2530086995304
"26502";"f";570;3665;4234;107.388157894737;57.65625;0.181066968721938;0.027325905570291;6;19;1638;948;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26504";"f";540;4259;4798;11.9027777777778;43.2595486111111;0.252550896041975;0.0364435013251342;7;19;1638;948;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"26507";"f";722;5869;6590;4.82860110803324;20.9671485457063;0.112030595016385;0.0302571027191855;8;19;1638;948;"PP43";6.29;"lamp";43.5323857;243.283558;0.0142166666666667;360.951402319163;0.84192576005512;2;1;1;722;8;FALSE;225.660295254594
"26509";"f";602;7183;7784;10.1557308970099;29.3416476328904;0.127659342564569;0.0285865342838974;9;19;1638;948;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26516";"f";336;1279;1614;521.049107142857;243.505859375;0.188974759399236;0.0353311315523426;1;20;1677;254;"PP43";6.29;"undefined";389.0674186;246.6743933;0.0402645833333333;54.4347468200789;0.391266242658471;NA;1;1;654;6;FALSE;132.019717155649
"26520";"f";422;1969;2390;338.181279620853;245.12459271327;0.232616243733372;0.0310370463348379;2;20;1677;254;"PP43";6.29;"wijnglas";313.9341253;301.9665227;0.0192916666666667;86.0883383768533;0.269262694278575;3;1;2;422;2;FALSE;61.7974877909739
"26522";"f";318;2413;2730;292.142295597484;228.887824292453;0.143236309117991;0.0277164257036409;3;20;1677;254;"PP43";6.29;"keukenrol";291.1357364;162.7662522;0.03970625;175.17000152634;0.336878381992881;3;1;6;742;4;FALSE;66.1292330017177
"26524";"f";742;2747;3488;254.764150943396;220.47201398248;0.252813546781624;0.0319270986976954;4;20;1677;254;"PP43";6.29;"keukenrol";291.1357364;162.7662522;0.03970625;175.17000152634;0.336878381992881;3;1;6;742;4;TRUE;68.2117817647609
"26526";"f";754;3507;4260;275.049734748011;199.232737897878;0.182938777546666;0.0309431578351845;5;20;1677;254;"PP43";6.29;"keukenrol";291.1357364;162.7662522;0.03970625;175.17000152634;0.336878381992881;3;1;6;742;4;FALSE;39.8567940043017
"26528";"f";654;4299;4952;368.826452599388;211.621989678899;0.198817784533132;0.0335151246724745;6;20;1677;254;"PP43";6.29;"undefined";389.0674186;246.6743933;0.0402645833333333;54.4347468200789;0.391266242658471;NA;1;1;654;6;TRUE;40.4767551102421
"26530";"f";474;4989;5462;497.088607594937;237.01542721519;0.16859649189325;0.0324322697827615;7;20;1677;254;"PP43";6.29;"undefined";389.0674186;246.6743933;0.0402645833333333;54.4347468200789;0.391266242658471;NA;1;1;654;6;FALSE;108.452168709101
"26532";"f";372;5515;5886;318.377016129032;200.601688508064;0.136157156153844;0.0295139278958333;8;20;1677;254;"PP43";6.29;"keukenrol";291.1357364;162.7662522;0.03970625;175.17000152634;0.336878381992881;3;1;6;742;4;FALSE;46.6219643719244
"26534";"f";1256;5909;7164;265.285628980892;185.528525577229;0.264493908670501;0.0293754003536912;9;20;1677;254;"PP43";6.29;"keukenrol";291.1357364;162.7662522;0.03970625;175.17000152634;0.336878381992881;3;1;6;742;4;FALSE;34.4434194423135
"26536";"f";310;7179;7488;291.762096774194;173.713457661291;0.12953301296521;0.030724629601956;10;20;1677;254;"PP43";6.29;"keukenrol";291.1357364;162.7662522;0.03970625;175.17000152634;0.336878381992881;3;1;6;742;4;FALSE;10.9651098822616
"26538";"f";402;7515;7916;236.209577114428;101.982276119403;0.234463180180288;0.0303131769234297;11;20;1677;254;"PP43";6.29;"keukenrol";291.1357364;162.7662522;0.03970625;175.17000152634;0.336878381992881;3;1;6;742;4;FALSE;81.9242010765476
"26540";"f";312;7943;8254;265.316506410256;151.536207932692;0.159375436311196;0.0289927938702671;12;20;1677;254;"PP43";6.29;"keukenrol";291.1357364;162.7662522;0.03970625;175.17000152634;0.336878381992881;3;1;6;742;4;FALSE;28.155754855961
"26549";"f";566;2445;3010;403.679328621908;253.944898409894;0.153378152053287;0.0331399661407168;1;21;1092;1484;"PP43";6.29;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;3;1;7;566;1;FALSE;27.5213653585394
"26551";"f";476;3029;3504;373.818277310924;222.550387342437;0.148046581400952;0.0296612405384887;2;21;1092;1484;"PP43";6.29;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;3;1;7;566;1;TRUE;67.5438265779118
"26554";"f";524;3701;4224;292.235209923664;220.782144561069;0.286833543749937;0.038344048998412;3;21;1092;1484;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26556";"f";638;4255;4892;396.818181818182;254.928732366771;0.213714449146447;0.0379411416031296;4;21;1092;1484;"PP43";6.29;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;3;1;7;566;1;FALSE;28.30156677704
"26558";"f";1700;4897;6596;400.672794117647;270.802389705882;0.18120859203324;0.0351336485461776;5;21;1092;1484;"PP43";6.29;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;3;1;7;566;1;FALSE;12.3379687890861
"26560";"f";292;6617;6908;393.433219178082;237.962863869863;0.157690386961044;0.0315863918937537;6;21;1092;1484;"PP43";6.29;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;3;1;7;566;1;FALSE;45.4258281462539
"26562";"f";802;6921;7722;377.662094763093;219.552680798005;0.181312960305271;0.0348674922708015;7;21;1092;1484;"PP43";6.29;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;3;1;7;566;1;FALSE;68.4150829183798
"26564";"f";1760;7725;9484;385.9140625;224.823552911932;0.362242230505533;0.0305641964584882;8;21;1092;1484;"PP43";6.29;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;3;1;7;566;1;FALSE;60.3136352129251
"26573";"f";894;1597;2490;261.851230425056;257.416631711409;0.23325465164625;0.0300728694881831;1;22;1393;1066;"PP43";6.29;"decoratieve schaal";275.3839189;224.5555077;0.0386583333333333;145.674428374772;0.520444557133198;2;1;6;894;1;FALSE;35.5385301982665
"26576";"f";1782;2701;4482;209.869528619529;221.173979377105;0.25515767206201;0.0298681393352201;2;22;1393;1066;"PP43";6.29;"decoratieve schaal";275.3839189;224.5555077;0.0386583333333333;145.674428374772;0.520444557133198;2;1;6;894;1;TRUE;65.6016011056167
"26578";"f";1158;4487;5644;205.755613126079;210.02975226684;0.177098818539339;0.0274918521653729;3;22;1393;1066;"PP43";6.29;"decoratieve schaal";275.3839189;224.5555077;0.0386583333333333;145.674428374772;0.520444557133198;2;1;6;894;1;FALSE;71.1273402838218
"26580";"f";268;5677;5944;117.560634328358;307.32859141791;0.189718257950283;0.0434643606042749;4;22;1393;1066;"PP43";6.29;"dressoir";409.9377987;388.4793461;0.221860416666667;89.0356924094398;0.471023474178404;1;1;1;268;4;FALSE;303.43014225926
"26582";"f";244;5971;6214;184.595286885246;273.042072233607;0.150512691905911;0.0391643507397837;5;22;1393;1066;"PP43";6.29;"zonnebril";156.3572347;268.1688103;0.00647916666666667;245.713291680404;0.329651346068974;3;1;1;244;5;FALSE;28.6554754469403
"26585";"f";252;6515;6766;237.351190476191;249.874441964286;0.156552724267077;0.0428155740235349;6;22;1393;1066;"PP43";6.29;"decoratieve schaal";275.3839189;224.5555077;0.0386583333333333;145.674428374772;0.520444557133198;2;1;6;894;1;FALSE;45.6895706221722
"26587";"f";338;6779;7116;220.310650887574;236.112009985207;0.125325899174594;0.0327540858395481;7;22;1393;1066;"PP43";6.29;"decoratieve schaal";275.3839189;224.5555077;0.0386583333333333;145.674428374772;0.520444557133198;2;1;6;894;1;FALSE;56.2727073689949
"26589";"f";1346;7119;8464;200.335252600297;216.769014673106;0.275300774747952;0.0290432088686873;8;22;1393;1066;"PP43";6.29;"decoratieve schaal";275.3839189;224.5555077;0.0386583333333333;145.674428374772;0.520444557133198;2;1;6;894;1;FALSE;75.4515194480673
"26591";"f";354;8503;8856;105.593220338983;269.501456567797;0.545560067230091;0.0469895514882768;9;22;1393;1066;"PP43";6.29;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"26599";"f";520;1069;1588;345.786057692308;294.359224759615;0.306207625853298;0.0365983781694455;1;23;1488;734;"PP43";6.29;"bureaustoel";266.4776695;300.6800226;0.22134375;133.524062111997;0.717254348327566;3;1;3;520;1;FALSE;79.5598700539459
"26601";"f";488;1615;2102;158.060963114754;317.357197745902;0.44547361656358;0.0424822476847563;2;23;1488;734;"PP43";6.29;"bureaustoel";266.4776695;300.6800226;0.22134375;133.524062111997;0.717254348327566;3;1;3;520;1;TRUE;109.691888461598
"26603";"f";772;2189;2960;225.275259067357;358.335694624352;0.332301818713836;0.0555920752311383;3;23;1488;734;"PP43";6.29;"bureaustoel";266.4776695;300.6800226;0.22134375;133.524062111997;0.717254348327566;3;1;3;520;1;FALSE;70.8647665771899
